resourceId,objectID,market,language,locale,page_type,title,slug,url,search_term,priority,active,startDate,endDate,imageUrl
pa-en-membership-info,pa-en-membership-info-membership,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-renew-membership,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,renew membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-membership-cost,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,membership cost,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-benefits-of-membership,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,benefits of membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-become-member,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,become member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-why-membership,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,why membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-why-do-i-have-to-be-a-member-to-shop-at-pricesmart,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,why do i have to be a member to shop at pricesmart,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-what-are-the-benefits-of-being-a-pricesmart-member,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,what are the benefits of being a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-how-can-i-become-a-pricesmart-member,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,how can i become a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
pa-en-membership-info,pa-en-membership-info-what-types-of-memberships-are-available,pa,en,en-pa,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-pa/membership/info,what types of memberships are available,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
