resourceId,objectID,market,language,locale,page_type,title,slug,url,search_term,priority,active,startDate,endDate,imageUrl
hn-en-membership-info,hn-en-membership-info-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-renew-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,renew membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-membership-cost,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,membership cost,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-benefits-of-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,benefits of membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-become-member,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,become member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-why-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,why membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-why-do-i-have-to-be-a-member-to-shop-at-pricesmart,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,why do i have to be a member to shop at pricesmart,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-what-are-the-benefits-of-being-a-pricesmart-member,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,what are the benefits of being a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-how-can-i-become-a-pricesmart-member,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,how can i become a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-what-types-of-memberships-are-available,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,what types of memberships are available,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-how-much-does-a-membership-cost,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,how much does a membership cost,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-can-i-shop-at-pricesmart-without-a-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,can i shop at pricesmart without a membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-can-i-use-my-membership-in-other-countries,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,can i use my membership in other countries,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-how-do-i-renew-my-membership,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,how do i renew my membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-can-i-renew-my-membership-online,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,can i renew my membership online,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
hn-en-membership-info,hn-en-membership-info-if-i-renew-in-person-do-i-have-to-go-to-my-original-club,hn,en,en-hn,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-hn/membership/info,if i renew in person do i have to go to my original club,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
