resourceId,objectID,market,language,locale,page_type,title,slug,url,search_term,priority,active,startDate,endDate,imageUrl
bb-en-membership-info,bb-en-membership-info-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-renew-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,renew membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-membership-cost,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,membership cost,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-benefits-of-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,benefits of membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-become-member,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,become member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-why-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,why membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-why-do-i-have-to-be-a-member-to-shop-at-pricesmart,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,why do i have to be a member to shop at pricesmart,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-what-are-the-benefits-of-being-a-pricesmart-member,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,what are the benefits of being a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-how-can-i-become-a-pricesmart-member,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,how can i become a pricesmart member,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-what-types-of-memberships-are-available,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,what types of memberships are available,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-how-much-does-a-membership-cost,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,how much does a membership cost,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-can-i-shop-at-pricesmart-without-a-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,can i shop at pricesmart without a membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-can-i-use-my-membership-in-other-countries,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,can i use my membership in other countries,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-how-do-i-renew-my-membership,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,how do i renew my membership,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-can-i-renew-my-membership-online,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,can i renew my membership online,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-if-i-renew-in-person-do-i-have-to-go-to-my-original-club,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,if i renew in person do i have to go to my original club,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-can-i-change-my-additional-cardholders-every-year,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,can i change my additional cardholders every year,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-how-many-additional-cardholders-can-i-have,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,how many additional cardholders can i have,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-what-do-i-do-if-my-membership-card-is-lost-or-stolen,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,what do i do if my membership card is lost or stolen,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-en-membership-info,bb-en-membership-info-can-i-replace-my-membership-card,bb,en,en-bb,landing_page,Membership Information,membership-info,https://www.pricesmart.com/en-bb/membership/info,can i replace my membership card,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-es-membership-info,bb-es-membership-info-membresia,bb,es,es-bb,landing_page,Información de Membresía,membresia-info,https://www.pricesmart.com/es-bb/membrecia/info,membresia,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
bb-es-membership-info,bb-es-membership-info-renovar-membresia,bb,es,es-bb,landing_page,Información de Membresía,membresia-info,https://www.pricesmart.com/es-bb/membrecia/info,renovar membresia,10,True,2026-05-07,2027-05-07,https://raw.githubusercontent.com/saicharan-gampa-devcoder/pricesmart-algolia-redirects-and-assets-for-pages/9cc0c3cb96d2b3fb96009b0a99f20ac7c90ca6d9/pricesmart-assets/landing-pages-images/membership-info.svg
